"time","carID","edgeID","laneID","pos","speed"
"38.00","car2","-E7","-E7_1","290.85","13.85"
"38.00","car8","E0","E0_2","298.93","12.90"
"38.00","car7","E0","E0_2","343.96","12.27"
"38.00","car3","E4","E4_0","103.01","11.38"
"39.00","car4","-E12","-E12_0","188.12","14.26"
"39.00","car0","-E12","-E12_0","236.32","14.70"
"39.00","car2","-E4","-E4_2","4.53","13.68"
"39.00","car1","-E4","-E4_2","63.34","12.98"
"39.00","car6","-E7","-E7_0","158.22","12.87"
"39.00","car5","-E7","-E7_0","223.27","11.20"
"39.00","car8","E0","E0_2","311.76","12.83"
"39.00","car7","E0","E0_2","356.15","12.20"
"39.00","car3","E4","E4_0","114.94","11.92"
"40.00","car4","-E12","-E12_0","202.14","14.02"
"40.00","car0","-E12","-E12_0","250.81","14.49"
"40.00","car2","-E4","-E4_2","18.31","13.78"
"40.00","car1","-E4","-E4_2","76.01","12.68"
"40.00","car6","-E7","-E7_0","171.59","13.37"
"40.00","car5","-E7","-E7_0","234.76","11.49"
"40.00","car8","E0","E0_2","324.40","12.64"
"40.00","car7","E0","E0_2","368.24","12.09"
"40.00","car3","E4","E4_0","127.60","12.67"
"41.00","car4","-E12","-E12_0","216.10","13.96"
"41.00","car0","-E12","-E12_0","265.48","14.67"
"41.00","car2","-E4","-E4_2","32.14","13.83"
"41.00","car1","-E4","-E4_2","88.69","12.67"
"41.00","car6","-E7","-E7_1","185.63","14.04"
"41.00","car5","-E7","-E7_1","246.12","11.36"
"41.00","car8","E0","E0_2","337.12","12.72"
"41.00","car7","E0","E0_2","380.29","12.05"
"41.00","car3","E4","E4_0","140.80","13.20"
"42.00","car4","-E12","-E12_0","230.09","13.99"
"42.00","car0","-E12","-E12_0","279.81","14.33"
"42.00","car2","-E4","-E4_2","45.84","13.70"
"42.00","car1","-E4","-E4_2","101.58","12.90"
"42.00","car6","-E7","-E7_1","200.14","14.51"
"42.00","car5","-E7","-E7_1","257.62","11.50"
"42.00","car8","E0","E0_2","350.07","12.95"
"42.00","car7","E0","E0_2","392.25","11.96"
"42.00","car3","E4","E4_0","154.54","13.74"
"43.00","car4","-E12","-E12_0","244.19","14.10"
"43.00","car0","-E12","-E12_0","294.22","14.40"
"43.00","car2","-E4","-E4_2","59.78","13.94"
"43.00","car1","-E4","-E4_2","114.27","12.69"
"43.00","car6","-E7","-E7_1","214.50","14.36"
"43.00","car5","-E7","-E7_1","268.86","11.24"
"43.00","car8","E0","E0_2","362.84","12.77"
"43.00","car7","E0","E0_2","404.46","12.21"
"43.00","car3","E4","E4_0","168.89","14.34"
"44.00","car4","-E12","-E12_0","258.28","14.09"
"44.00","car2","-E4","-E4_2","73.73","13.95"
"44.00","car1","-E4","-E4_2","127.13","12.86"
"44.00","car6","-E7","-E7_1","228.88","14.38"
"44.00","car5","-E7","-E7_1","280.06","11.20"
"44.00","car8","E0","E0_2","375.84","13.00"
"44.00","car7","E0","E0_2","416.46","11.99"
"44.00","car0","E2","E2_0","8.58","14.36"
"44.00","car3","E4","E4_0","183.80","14.91"
"45.00","car4","-E12","-E12_0","272.22","13.95"
"45.00","car2","-E4","-E4_2","87.51","13.78"
"45.00","car1","-E4","-E4_2","139.77","12.64"
"45.00","car6","-E7","-E7_1","243.23","14.35"
"45.00","car5","-E7","-E7_1","291.45","11.39"
"45.00","car8","E0","E0_2","388.84","13.00"
"45.00","car7","E0","E0_2","428.53","12.08"
"45.00","car0","E2","E2_0","22.90","14.32"
"45.00","car3","E4","E4_0","198.52","14.72"
"46.00","car4","-E12","-E12_0","286.39","14.16"
"46.00","car5","-E4","-E4_2","2.75","11.30"
"46.00","car2","-E4","-E4_2","101.23","13.72"
"46.00","car1","-E4","-E4_2","152.59","12.82"
"46.00","car6","-E7","-E7_1","257.37","14.14"
"46.00","car8","E0","E0_2","401.68","12.84"
"46.00","car7","E0","E0_2","440.65","12.12"
"46.00","car0","E2","E2_0","37.34","14.43"
"46.00","car3","E7","E7_0","13.34","14.81"
"47.00","car5","-E4","-E4_2","14.04","11.29"
"47.00","car2","-E4","-E4_2","115.21","13.98"
"47.00","car1","-E4","-E4_2","165.28","12.69"
"47.00","car6","-E7","-E7_1","271.65","14.28"
"47.00","car8","E0","E0_2","414.44","12.75"
"47.00","car7","E0","E0_2","452.79","12.14"
"47.00","car4","E2","E2_0","0.33","13.94"
"47.00","car0","E2","E2_0","51.87","14.53"
"47.00","car3","E7","E7_0","28.24","14.90"
"48.00","car5","-E4","-E4_2","25.35","11.30"
"48.00","car2","-E4","-E4_2","129.22","14.01"
"48.00","car1","-E4","-E4_2","178.08","12.80"
"48.00","car6","-E7","-E7_1","286.12","14.47"
"48.00","car8","E0","E0_2","427.29","12.85"
"48.00","car7","E0","E0_2","464.85","12.06"
"48.00","car4","E2","E2_0","14.60","14.27"
"48.00","car0","E2","E2_0","66.38","14.51"
"48.00","car3","E7","E7_0","42.93","14.69"
"49.00","car6","-E4","-E4_2","0.43","14.31"
"49.00","car5","-E4","-E4_2","36.52","11.18"
"49.00","car2","-E4","-E4_2","143.04","13.82"
"49.00","car1","-E4","-E4_2","189.69","11.61"
"49.00","car8","E0","E0_2","440.15","12.86"
"49.00","car7","E0","E0_2","477.14","12.29"
"49.00","car4","E2","E2_0","28.80","14.20"
"49.00","car0","E2","E2_0","80.78","14.40"
"49.00","car3","E7","E7_0","57.79","14.86"
"50.00","car6","-E4","-E4_2","14.66","14.23"
"50.00","car5","-E4","-E4_2","47.70","11.17"
"50.00","car2","-E4","-E4_2","156.85","13.81"
"50.00","car1","-E4","-E4_2","196.80","7.11"
"50.00","car8","E0","E0_2","452.94","12.79"
"50.00","car7","E0","E0_2","488.92","11.78"
"50.00","car4","E2","E2_0","43.01","14.21"
"50.00","car0","E2","E2_0","95.20","14.42"
"50.00","car3","E7","E7_0","72.56","14.77"
"51.00","car1","-E12","-E12_2","4.35","7.55"
"51.00","car6","-E4","-E4_2","29.09","14.43"
"51.00","car5","-E4","-E4_2","58.93","11.23"
"51.00","car2","-E4","-E4_2","170.62","13.77"
"51.00","car8","E0","E0_2","465.58","12.65"
"51.00","car7","E0","E0_2","496.60","7.68"
"51.00","car4","E2","E2_0","57.32","14.31"
"51.00","car3","E7","E7_0","87.33","14.77"
"52.00","car1","-E12","-E12_2","12.34","7.99"
"52.00","car6","-E4","-E4_2","43.48","14.38"
"52.00","car5","-E4","-E4_2","70.09","11.17"
"52.00","car2","-E4","-E4_2","184.39","13.77"
"52.00","car8","E0","E0_2","478.33","12.74"
"52.00","car7","E0","E0_2","499.91","3.31"
"52.00","car4","E2","E2_0","71.47","14.15"
"52.00","car3","E7","E7_0","102.26","14.93"
"53.00","car1","-E12","-E12_2","21.14","8.79"
"53.00","car6","-E4","-E4_2","56.90","13.43"
"53.00","car5","-E4","-E4_2","81.25","11.16"
"53.00","car2","-E4","-E4_2","193.75","9.35"
"53.00","car8","E0","E0_2","487.31","8.99"
"53.00","car7","E12","E12_2","2.06","2.14"
"53.00","car4","E2","E2_0","85.53","14.06"
"53.00","car3","E7","E7_0","117.24","14.98"
"54.00","car1","-E12","-E12_2","30.60","9.46"
"54.00","car6","-E4","-E4_2","69.86","12.96"
"54.00","car5","-E4","-E4_2","92.56","11.31"
"54.00","car2","-E4","-E4_2","198.69","4.94"
"54.00","car8","E0","E0_2","493.03","5.72"
"54.00","car7","E12","E12_2","4.34","2.28"
"54.00","car4","E2","E2_0","99.47","13.94"
"54.00","car3","E7","E7_0","132.21","14.97"
"55.00","car2","-E12","-E12_2","4.17","5.49"
"55.00","car1","-E12","-E12_2","40.81","10.21"
"55.00","car6","-E4","-E4_2","82.36","12.50"
"55.00","car5","-E4","-E4_2","104.00","11.44"
"55.00","car8","E0","E0_2","496.70","3.66"
"55.00","car7","E12","E12_2","6.44","2.10"
"55.00","car3","E7","E7_0","147.11","14.89"
"56.00","car2","-E12","-E12_2","10.41","6.23"
"56.00","car1","-E12","-E12_2","51.64","10.83"
"56.00","car6","-E4","-E4_2","94.57","12.21"
"56.00","car5","-E4","-E4_2","115.32","11.32"
"56.00","car8","E0","E0_2","498.74","2.04"
"56.00","car7","E12","E12_2","8.85","2.41"
"56.00","car3","E7","E7_0","161.87","14.76"
"57.00","car1","-E12","-E12_1","62.93","11.29"
"57.00","car2","-E12","-E12_2","17.06","6.65"
"57.00","car6","-E4","-E4_2","106.48","11.91"
"57.00","car5","-E4","-E4_2","126.55","11.23"
"57.00","car8","E12","E12_1","1.26","2.51"
"57.00","car7","E12","E12_2","11.13","2.28"
"57.00","car3","E7","E7_0","176.68","14.81"
"58.00","car1","-E12","-E12_1","74.84","11.91"
"58.00","car2","-E12","-E12_2","24.32","7.26"
"58.00","car6","-E4","-E4_2","117.98","11.50"
"58.00","car5","-E4","-E4_2","137.80","11.25"
"58.00","car8","E12","E12_0","3.61","2.35"
"58.00","car7","E12","E12_1","13.50","2.37"
"58.00","car3","E7","E7_0","191.62","14.94"
"59.00","car1","-E12","-E12_1","87.36","12.51"
"59.00","car2","-E12","-E12_2","31.99","7.68"
"59.00","car6","-E4","-E4_2","129.28","11.30"
"59.00","car5","-E4","-E4_2","149.34","11.54"
"59.00","car8","E12","E12_0","5.90","2.29"
"59.00","car7","E12","E12_1","15.93","2.43"
"59.00","car3","E7","E7_0","206.33","14.71"
"60.00","car1","-E12","-E12_1","100.38","13.02"
"60.00","car2","-E12","-E12_2","40.42","8.42"
"60.00","car6","-E4","-E4_2","140.97","11.69"
"60.00","car5","-E4","-E4_2","160.62","11.28"
"60.00","car8","E12","E12_0","8.17","2.27"
"60.00","car7","E12","E12_1","18.19","2.26"
"60.00","car3","E7","E7_0","221.13","14.81"
"61.00","car1","-E12","-E12_1","113.14","12.76"
"61.00","car2","-E12","-E12_2","49.44","9.03"
"61.00","car6","-E4","-E4_2","152.32","11.35"
"61.00","car5","-E4","-E4_2","171.99","11.37"
